party,party_slug,city,city_slug,bolge,rank,name,seats
Y.Sol Parti,yesilsolparti,Adıyaman,adiyaman,Adıyaman,2,İzzet Karadağ,5
Y.Sol Parti,yesilsolparti,Adıyaman,adiyaman,Adıyaman,3,Yüksel Yücedağ,5
Y.Sol Parti,yesilsolparti,Adıyaman,adiyaman,Adıyaman,4,Bülent Çınar,5
Y.Sol Parti,yesilsolparti,Adıyaman,adiyaman,Adıyaman,5,Meryem Ceritli,5
YP,yp,Adıyaman,adiyaman,Adıyaman,1,Şerafettin Çakmak,5
YP,yp,Adıyaman,adiyaman,Adıyaman,2,Tayfun Akın,5
YP,yp,Adıyaman,adiyaman,Adıyaman,3,Mehmet Mustafa Karakuş,5
YP,yp,Adıyaman,adiyaman,Adıyaman,4,Mehmet Kılıvan,5
YP,yp,Adıyaman,adiyaman,Adıyaman,5,Haci Mehmet Polat,5
Zafer,zaferpartisi,Adıyaman,adiyaman,Adıyaman,1,Ayşe Çetinkaya,5
Zafer,zaferpartisi,Adıyaman,adiyaman,Adıyaman,2,Kerem Kaan Avcı,5
Zafer,zaferpartisi,Adıyaman,adiyaman,Adıyaman,3,Ayşegül Aslan,5
Zafer,zaferpartisi,Adıyaman,adiyaman,Adıyaman,4,Derya Bayram,5
Zafer,zaferpartisi,Adıyaman,adiyaman,Adıyaman,5,Esengül Ok,5
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Ali Özkaya,6
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,İbrahim Yurdunuseven,6
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Hasan Arslan,6
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Ferda Ertürk,6
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Hakkı Öztürk,6
AK Parti,akparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Ethem Karahan,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Cemil Çoker,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Süleyman Çağlar,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Veysel Avşar,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Tamer Kayışoğlu,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Ahmet Ziya Çotur,6
BBP,bbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Veysel Avcı,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Burcu Köksal,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Fatih Aydın,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Abidin Yağcı,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Ali Arıkan,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,İbrahim Kadıoğlu,6
CHP,chp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Anıl Halis Akar,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Bilal Taşan,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Zekeriya Demirkapu,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Buse Yeşim Sürgün,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Nurettin Cem Gümüş,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Vahap Levent,6
GBP,gbp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Osman Kundak,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Çetin Öztopçu,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Batuhan Seymen,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Dilber Demir Taş,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Zerin Eren,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Gamze Özdemir,6
HAK-PAR,hakpar,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Orhan Kurumaz,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Büşra Nur Arslantürk,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Hüseyin Kasap,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Zeynep Dilan Keçeci,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Yüksel Genç,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Ulaş Barlas,6
HKP,hkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Abdulkadir Görgün,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Hakan Şeref Olgun,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Mustafa Enis Arabacı,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Okşan Ulusoy Efe,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Gönül Ar Güngör,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,İbrahim Acar,6
İyi Parti,iyiparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Sebahat Demircigediği,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Faik Eşme,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Hazım Abi,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Ata Mert Başkıran,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Fatma Bulut,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Mehmet Ali Bulut,6
Memleket,memleket,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Orçun Çelik,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Mehmet Taytak,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Yücel Genç,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Mehmet Emre Demiral,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Mehmet Hakan Çolpan,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,İsmail Aydoğuş,6
MHP,mhp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Mustafa Güllü,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Himmet Kasal,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,İsmail Gün,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Halil Çetinkaya,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Ahmet Edibali,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Sedat Yıldırım,6
MİLLET,millet,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Ömer Sarıgül,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Akın Cihan Öztürk,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Anıl Ataş,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Aykut Tayyar Altınok,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Ender Pervane,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Bahattin Senem,6
Sol Parti,solparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Oğuz Mutlu,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Pınar Sislituna,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Lale Pelin Beyazıt,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Arda Duvarcı,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Sevil Altın,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Cafer Öztürk,6
TİP,tip,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,İbrahim Orbay,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Kemal Gürbüz,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Münevver Özcan,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Tolga Sakar,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Fatih Kadir Birsin,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Selma Doğan,6
TKH,tkh,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Elif Doğan,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Umut Kılıç,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Mustafa Bekteş,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Balı Gölçük,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Esra Kalmuoğlu,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Hüseyin Eryüz,6
TKP,tkp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Rıza Emir,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Hüseyin Karanlık,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Ziya Öztürk,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Bilal Kılıç,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,İlyas Altuntaş,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Devrim Uçar,6
Vatan,vatanpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Alim Tosun,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Nevzat Şarlak,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Şükrü Sarıdere,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Tuncay Yazkan,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Lütfiye Polat,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Yasin Kocataş,6
Y.Refah,yenidenrefah,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Abdullah Aladaş,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Helin Elif Geyik,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Çağdaş Sinan Dağ,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Tülay Kılınç,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Mehmet Çalasın,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Ayşenur Dilan Karademir,6
Y.Sol Parti,yesilsolparti,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Batuhan Çıtakbaş,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Hamza Yurtpınar,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Ali Başer,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Yusuf Keser,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,Ahmet Oğuz,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Tilbe Okur,6
YP,yp,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Sadettin Tepe,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,1,Elif Öztürk,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,2,Özer Kavak,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,3,Hasan Kaplan,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,4,İbrahim Samed Sevim,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,5,Emir İner,6
Zafer,zaferpartisi,Afyonkarahisar,afyonkarahisar,Afyonkarahisar,6,Ahmet Cenk Sarıkoç,6
Adalet,ap,Ağrı,agri,Ağrı,1,Sümeyye Aydın,4
Adalet,ap,Ağrı,agri,Ağrı,2,Abdulmecit Akın,4
Adalet,ap,Ağrı,agri,Ağrı,3,Tayyip Deniz,4
Adalet,ap,Ağrı,agri,Ağrı,4,Sedat Altan,4
AK Parti,akparti,Ağrı,agri,Ağrı,1,Ruken Kilerci,4
AK Parti,akparti,Ağrı,agri,Ağrı,2,Abbas Aydın,4
AK Parti,akparti,Ağrı,agri,Ağrı,3,Mehmet Ali Bilgili,4
AK Parti,akparti,Ağrı,agri,Ağrı,4,Şaban Polat,4
Bağımsız,bagimsiz,Ağrı,agri,Ağrı,1,Özgül Harmancı,4
BBP,bbp,Ağrı,agri,Ağrı,1,Mehmet Sıddık Çetinel,4
BBP,bbp,Ağrı,agri,Ağrı,2,İzzet Umut Ev,4
BBP,bbp,Ağrı,agri,Ağrı,3,Uğur İkbal Sağlam,4
BBP,bbp,Ağrı,agri,Ağrı,4,Mehmet Şirin Hoşer,4
CHP,chp,Ağrı,agri,Ağrı,1,İbrahim Varol,4
CHP,chp,Ağrı,agri,Ağrı,2,Abdurrahman Polat,4
CHP,chp,Ağrı,agri,Ağrı,3,Murat Karaman,4
CHP,chp,Ağrı,agri,Ağrı,4,Zekiye Karaoğlu Altay,4
Genç Parti,gencparti,Ağrı,agri,Ağrı,1,Remzi Timur,4
Genç Parti,gencparti,Ağrı,agri,Ağrı,2,Etem Tunç,4
Genç Parti,gencparti,Ağrı,agri,Ağrı,3,Fahrettin Ölmez,4
Genç Parti,gencparti,Ağrı,agri,Ağrı,4,Burhan Dolu,4
HAK-PAR,hakpar,Ağrı,agri,Ağrı,1,Halis Savsin,4
HAK-PAR,hakpar,Ağrı,agri,Ağrı,2,Azat Atmaca,4
HAK-PAR,hakpar,Ağrı,agri,Ağrı,3,Milazim Özdemir,4
HAK-PAR,hakpar,Ağrı,agri,Ağrı,4,Mehmet Şirin Timur,4
HKP,hkp,Ağrı,agri,Ağrı,1,Memet Metin Döner,4
HKP,hkp,Ağrı,agri,Ağrı,2,Fahriye Yalçınkaya,4
HKP,hkp,Ağrı,agri,Ağrı,3,Bayram Koca,4
HKP,hkp,Ağrı,agri,Ağrı,4,Ersin Maral,4
İyi Parti,iyiparti,Ağrı,agri,Ağrı,1,Özkan Koçintar,4
İyi Parti,iyiparti,Ağrı,agri,Ağrı,2,Metin Aydemir,4
İyi Parti,iyiparti,Ağrı,agri,Ağrı,3,Kenan Kaçmaz,4
İyi Parti,iyiparti,Ağrı,agri,Ağrı,4,Çağdaş Çelik,4
Memleket,memleket,Ağrı,agri,Ağrı,1,Cenap Daştan,4
Memleket,memleket,Ağrı,agri,Ağrı,2,Sedat Oğur,4
Memleket,memleket,Ağrı,agri,Ağrı,3,Hasan Polat,4
Memleket,memleket,Ağrı,agri,Ağrı,4,Ersin Avşar,4
MHP,mhp,Ağrı,agri,Ağrı,1,Salih Emir Mutluer,4
MHP,mhp,Ağrı,agri,Ağrı,2,Yasin Özyalçın,4
MHP,mhp,Ağrı,agri,Ağrı,3,Kahraman Hanbaba,4
MHP,mhp,Ağrı,agri,Ağrı,4,İbrahim Arpacı,4
MİLLET,millet,Ağrı,agri,Ağrı,1,Mirza Ballı,4
MİLLET,millet,Ağrı,agri,Ağrı,2,Mehmet Akif Demirezen,4
MİLLET,millet,Ağrı,agri,Ağrı,3,Hasan Üstün,4
MİLLET,millet,Ağrı,agri,Ağrı,4,Ahmet Parakat,4
Sol Parti,solparti,Ağrı,agri,Ağrı,1,Volkan Taştan,4
Sol Parti,solparti,Ağrı,agri,Ağrı,2,Servet Kahyaoğulları,4
Sol Parti,solparti,Ağrı,agri,Ağrı,3,Utkan Doğan,4
Sol Parti,solparti,Ağrı,agri,Ağrı,4,Remzi Gedik,4
TKH,tkh,Ağrı,agri,Ağrı,1,Deniz Özbek,4
TKH,tkh,Ağrı,agri,Ağrı,2,Akif Alıcı,4
TKH,tkh,Ağrı,agri,Ağrı,3,Suat Güven,4
TKH,tkh,Ağrı,agri,Ağrı,4,Dürdane İpekçi,4
TKP,tkp,Ağrı,agri,Ağrı,1,Turan Balçok,4
TKP,tkp,Ağrı,agri,Ağrı,2,Ferman Saçar,4
TKP,tkp,Ağrı,agri,Ağrı,3,Sedat Şahbal,4
TKP,tkp,Ağrı,agri,Ağrı,4,Murat Tanksavar,4
Vatan,vatanpartisi,Ağrı,agri,Ağrı,1,Celal Turlu,4
Vatan,vatanpartisi,Ağrı,agri,Ağrı,2,Sami Görmez,4
Vatan,vatanpartisi,Ağrı,agri,Ağrı,3,Taha Küçükuygun,4
Vatan,vatanpartisi,Ağrı,agri,Ağrı,4,Ezgi Zeynep Kaya,4
Y.Refah,yenidenrefah,Ağrı,agri,Ağrı,1,Oğuzhan Yami,4
Y.Refah,yenidenrefah,Ağrı,agri,Ağrı,2,Hasan Baban,4
Y.Refah,yenidenrefah,Ağrı,agri,Ağrı,3,Ömer Yaşar,4
Y.Refah,yenidenrefah,Ağrı,agri,Ağrı,4,Süleyman Emin Erim,4
Y.Sol Parti,yesilsolparti,Ağrı,agri,Ağrı,1,Sırrı Sakik,4
Y.Sol Parti,yesilsolparti,Ağrı,agri,Ağrı,2,Nejla Demir,4
Y.Sol Parti,yesilsolparti,Ağrı,agri,Ağrı,3,Heval Bozdağ,4
Y.Sol Parti,yesilsolparti,Ağrı,agri,Ağrı,4,Zelal Yılmaz,4
YP,yp,Ağrı,agri,Ağrı,1,Burhan Ataş,4
YP,yp,Ağrı,agri,Ağrı,2,İlhan Koyuncu,4
YP,yp,Ağrı,agri,Ağrı,3,Müride Acer,4
YP,yp,Ağrı,agri,Ağrı,4,Necdet Aydemir,4
AB,ab,Aksaray,aksaray,Aksaray,1,Hasan Süslü,4
AB,ab,Aksaray,aksaray,Aksaray,2,Ayten Keleş,4
AB,ab,Aksaray,aksaray,Aksaray,3,Gökhan Moralıoğlu,4
AB,ab,Aksaray,aksaray,Aksaray,4,Mehmet Demir,4
AK Parti,akparti,Aksaray,aksaray,Aksaray,1,Cengiz Aydoğdu,4
AK Parti,akparti,Aksaray,aksaray,Aksaray,2,Hüseyin Altınsoy,4
AK Parti,akparti,Aksaray,aksaray,Aksaray,3,Sevinç Kasal,4
AK Parti,akparti,Aksaray,aksaray,Aksaray,4,Sinan Özkan,4
Bağımsız,bagimsiz,Aksaray,aksaray,Aksaray,1,Yılmaz İlhan,4
BBP,bbp,Aksaray,aksaray,Aksaray,1,Ünal Bacık,4
BBP,bbp,Aksaray,aksaray,Aksaray,2,Bayram Akkaş,4
BBP,bbp,Aksaray,aksaray,Aksaray,3,Hüseyin İşeri,4
BBP,bbp,Aksaray,aksaray,Aksaray,4,Volkan Çalı,4
Genç Parti,gencparti,Aksaray,aksaray,Aksaray,1,Mustafa Bolakar,4
Genç Parti,gencparti,Aksaray,aksaray,Aksaray,2,Ufuk Mutlu,4
Genç Parti,gencparti,Aksaray,aksaray,Aksaray,3,Sema Gül Karaosmanoğlu,4
Genç Parti,gencparti,Aksaray,aksaray,Aksaray,4,Ramazan Kalkan,4
HAK-PAR,hakpar,Aksaray,aksaray,Aksaray,1,Cengiz Temel,4
HAK-PAR,hakpar,Aksaray,aksaray,Aksaray,2,Bülent Cindarik,4
HAK-PAR,hakpar,Aksaray,aksaray,Aksaray,3,Müjgan Tatak,4
HAK-PAR,hakpar,Aksaray,aksaray,Aksaray,4,Metin İdoğ,4
HKP,hkp,Aksaray,aksaray,Aksaray,1,Adem Polat,4
HKP,hkp,Aksaray,aksaray,Aksaray,2,Şakir Polat,4
HKP,hkp,Aksaray,aksaray,Aksaray,3,Hüseyin Çoban,4
HKP,hkp,Aksaray,aksaray,Aksaray,4,Ercan Gümüş,4
İyi Parti,iyiparti,Aksaray,aksaray,Aksaray,1,Turan Yaldır,4
İyi Parti,iyiparti,Aksaray,aksaray,Aksaray,2,Ali Abbas Ertürk,4
İyi Parti,iyiparti,Aksaray,aksaray,Aksaray,3,Naciye Akkuş Türk,4
İyi Parti,iyiparti,Aksaray,aksaray,Aksaray,4,Gürsel Keskin,4
Memleket,memleket,Aksaray,aksaray,Aksaray,1,Serpil Alaboyun,4
Memleket,memleket,Aksaray,aksaray,Aksaray,2,Tunca Tuncer,4
Memleket,memleket,Aksaray,aksaray,Aksaray,3,Ahmet Böge,4
Memleket,memleket,Aksaray,aksaray,Aksaray,4,Vildan Yüksel,4
MHP,mhp,Aksaray,aksaray,Aksaray,1,Ramazan Kaşlı,4
MHP,mhp,Aksaray,aksaray,Aksaray,2,Mustafa Zavlak,4
MHP,mhp,Aksaray,aksaray,Aksaray,3,Çiğdem Er,4
MHP,mhp,Aksaray,aksaray,Aksaray,4,Fatih Doğan,4
MİLLET,millet,Aksaray,aksaray,Aksaray,1,Fikret Güneyli,4
MİLLET,millet,Aksaray,aksaray,Aksaray,2,Osman Kurnaz,4
MİLLET,millet,Aksaray,aksaray,Aksaray,3,Nuri Yumuşak,4
MİLLET,millet,Aksaray,aksaray,Aksaray,4,Bekir Ergün,4
Milli Yol,milliyol,Aksaray,aksaray,Aksaray,1,Ahmet Karaman,4
Milli Yol,milliyol,Aksaray,aksaray,Aksaray,2,Mehmet Kara,4
Milli Yol,milliyol,Aksaray,aksaray,Aksaray,3,Aşır Çoban,4
Milli Yol,milliyol,Aksaray,aksaray,Aksaray,4,Hayati Ünsal,4
Sol Parti,solparti,Aksaray,aksaray,Aksaray,1,Leyla Tombul,4
Sol Parti,solparti,Aksaray,aksaray,Aksaray,2,Abdullah Kahraman,4
Sol Parti,solparti,Aksaray,aksaray,Aksaray,3,Hüseyin Sezer,4
Sol Parti,solparti,Aksaray,aksaray,Aksaray,4,Ali Yılmaz,4
TİP,tip,Aksaray,aksaray,Aksaray,1,Deniz Ay,4
TİP,tip,Aksaray,aksaray,Aksaray,2,Emir Ersin Kahraman,4
TİP,tip,Aksaray,aksaray,Aksaray,3,Ramazan Korkmaz,4
TİP,tip,Aksaray,aksaray,Aksaray,4,Soner Aslan,4
TKH,tkh,Aksaray,aksaray,Aksaray,1,Nefise Güneşer,4
TKH,tkh,Aksaray,aksaray,Aksaray,2,Aslı Tanta,4
TKH,tkh,Aksaray,aksaray,Aksaray,3,Hüseyin Tunç,4
TKH,tkh,Aksaray,aksaray,Aksaray,4,Murat Can Karabudak,4
TKP,tkp,Aksaray,aksaray,Aksaray,1,Adnan Kaynak,4
TKP,tkp,Aksaray,aksaray,Aksaray,2,Esen Zengin,4
TKP,tkp,Aksaray,aksaray,Aksaray,3,Mehmet Demirayak,4
TKP,tkp,Aksaray,aksaray,Aksaray,4,Mustafa Erdoğan,4
Vatan,vatanpartisi,Aksaray,aksaray,Aksaray,1,Mustafa Yılmaz,4
Vatan,vatanpartisi,Aksaray,aksaray,Aksaray,2,Abdullah Sert,4
Vatan,vatanpartisi,Aksaray,aksaray,Aksaray,3,Enes Demirkart,4
Vatan,vatanpartisi,Aksaray,aksaray,Aksaray,4,Mehmet Mücahit Akça,4
Y.Refah,yenidenrefah,Aksaray,aksaray,Aksaray,1,Kazım Serkan Şimşek,4
Y.Refah,yenidenrefah,Aksaray,aksaray,Aksaray,2,Muhammed Topaç,4
Y.Refah,yenidenrefah,Aksaray,aksaray,Aksaray,3,Mustafa Selvi,4
Y.Refah,yenidenrefah,Aksaray,aksaray,Aksaray,4,Buhari Müslim Yetik,4
Y.Sol Parti,yesilsolparti,Aksaray,aksaray,Aksaray,1,Gülbahar Karataş,4
Y.Sol Parti,yesilsolparti,Aksaray,aksaray,Aksaray,2,Berdan Bora Akkaya,4
Y.Sol Parti,yesilsolparti,Aksaray,aksaray,Aksaray,3,Sayma Ariç,4
Y.Sol Parti,yesilsolparti,Aksaray,aksaray,Aksaray,4,İrfan Yakşi,4
YP,yp,Aksaray,aksaray,Aksaray,1,Bayram Oruç,4
YP,yp,Aksaray,aksaray,Aksaray,2,Nevzat İnci,4
YP,yp,Aksaray,aksaray,Aksaray,3,Sezer Hivda Özden,4
YP,yp,Aksaray,aksaray,Aksaray,4,Seyfullah Yılmaz,4
Zafer,zaferpartisi,Aksaray,aksaray,Aksaray,1,Cengiz Öngün,4
Zafer,zaferpartisi,Aksaray,aksaray,Aksaray,2,Mustafa Cem Poyraz,4
Zafer,zaferpartisi,Aksaray,aksaray,Aksaray,3,Raşit Çağlak,4
Zafer,zaferpartisi,Aksaray,aksaray,Aksaray,4,Erdal Kırlı,4
Adalet,ap,Amasya,amasya,Amasya,1,Ferhat Gürel,3
Adalet,ap,Amasya,amasya,Amasya,2,Ali Koçak,3
Adalet,ap,Amasya,amasya,Amasya,3,Aysel Şahin,3
AK Parti,akparti,Amasya,amasya,Amasya,1,Haluk İpek,3
AK Parti,akparti,Amasya,amasya,Amasya,2,Hasan Çilez,3
AK Parti,akparti,Amasya,amasya,Amasya,3,Abdulkerim Buğra Şimşek,3
ANAP,anap,Amasya,amasya,Amasya,1,Ömer Aslan,3
ANAP,anap,Amasya,amasya,Amasya,2,Oktay Özdemir,3
ANAP,anap,Amasya,amasya,Amasya,3,Mehmet Serdar Karaman,3
BBP,bbp,Amasya,amasya,Amasya,1,Ahmet Gültekin,3
BBP,bbp,Amasya,amasya,Amasya,2,Serdar Ateş,3
BBP,bbp,Amasya,amasya,Amasya,3,Elif Bilgin,3
CHP,chp,Amasya,amasya,Amasya,1,Reşat Karagöz,3
CHP,chp,Amasya,amasya,Amasya,2,Arif Yılmaz,3
CHP,chp,Amasya,amasya,Amasya,3,Zeynep Ateş,3
GBP,gbp,Amasya,amasya,Amasya,1,Tahsin Dudak,3
GBP,gbp,Amasya,amasya,Amasya,2,Özer Turan,3
GBP,gbp,Amasya,amasya,Amasya,3,Yusuf Akgün,3
Genç Parti,gencparti,Amasya,amasya,Amasya,1,Yasemin Akdumanlı,3
Genç Parti,gencparti,Amasya,amasya,Amasya,2,Elif Açelya Açıkbaş,3
Genç Parti,gencparti,Amasya,amasya,Amasya,3,Orhan Vardar,3
HAK-PAR,hakpar,Amasya,amasya,Amasya,1,Abdullah Çelebi,3
HAK-PAR,hakpar,Amasya,amasya,Amasya,2,Adile Kaygalak,3
HAK-PAR,hakpar,Amasya,amasya,Amasya,3,Bahri Baydaş,3
